state,code_state,district,code_district,code_state_district,year,population_total,area_km2,population_growth,housing_total,housing_occupied,housing_empty,household_total,household_size_avg,sex_male,sex_female,nationality_citizen,nationality_non_citizen,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,age_0_14,age_15_64,age_65_above,marital_of_age,marital_never_married,marital_married,marital_widowed,marital_separated,marital_unknown,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_other,religion_atheist,religion_unknown,density_urban,density_rural,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
Sarawak,13,Maradong,12,13_12,2020,20299.0,719,-3.5,7610.0,5148.0,2462.0,5138.0,3.9,10127.0,10172.0,19884.0,415.0,12398.0,7407.0,3.0,76.0,4940.0,13566.0,1793.0,15359.0,4950.0,9091.0,869.0,375.0,74.0,4552.0,11357.0,2282.0,2.0,211,1821.0,74.0,7662.0,12637.0,,,,,,,,,,,
Sarawak,13,Daro,13,13_13,1970,,1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Daro,13,13_13,1980,16387.0,1226,,,,,,,7907.0,8480.0,16387.0,,15402.0,979.0,6.0,,11771.0,14158.0,1099.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Daro,13,13_13,1991,20059.0,1226,2.0,3910.0,3229.0,681.0,3978.0,4.7,9878.0,10181.0,20045.0,14.0,19056.0,968.0,16.0,5.0,8580.0,10490.0,989.0,14254.0,6666.0,6601.0,825.0,162.0,,18130.0,721.0,493.0,8.0,364,303.0,7.0,,20059.0,,,,,,,,,,,
Sarawak,13,Daro,13,13_13,2000,14851.0,1226,-3.0,2953.0,2511.0,442.0,3007.0,4.8,7446.0,7405.0,14833.0,18.0,14363.0,467.0,2.0,1.0,6065.0,8102.0,684.0,8786.0,2985.0,5191.0,561.0,49.0,,13564.0,836.0,279.0,,26,146.0,,,14851.0,,,,,,,,,,,
Sarawak,13,Daro,13,13_13,2010,29975.0,1226,7.0,7086.0,6285.0,801.0,6902.0,4.3,15676.0,14299.0,28048.0,1927.0,27267.0,743.0,14.0,24.0,9296.0,18910.0,1769.0,20679.0,7244.0,12302.0,984.0,149.0,,23200.0,2253.0,314.0,20.0,3641,350.0,197.0,,29975.0,,,,,,,,,,,
Sarawak,13,Daro,13,13_13,2020,19477.0,1226,-4.3,5980.0,4904.0,1076.0,5236.0,3.7,10528.0,8949.0,17282.0,2195.0,16970.0,249.0,4.0,59.0,5013.0,13091.0,1373.0,14464.0,5904.0,7566.0,688.0,306.0,,17495.0,1807.0,124.0,3.0,42,6.0,,,19477.0,,,,,,,,,,,
Sarawak,13,Julau,14,13_14,1970,,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Julau,14,13_14,1980,26240.0,1703,,,,,,,12930.0,13310.0,26240.0,,25018.0,1212.0,6.0,4.0,11418.0,14013.0,809.0,,,,,,,,,,,,,,,26240.0,,,,,,,,,,,
Sarawak,13,Julau,14,13_14,1991,28104.0,1703,0.7,6702.0,6138.0,564.0,6319.0,3.8,13661.0,14443.0,28081.0,23.0,26790.0,1265.0,20.0,6.0,10938.0,15813.0,1353.0,20743.0,6763.0,12269.0,1299.0,412.0,,393.0,11371.0,292.0,21.0,14650,1353.0,10.0,,28104.0,,,,,,,,,,,
Sarawak,13,Julau,14,13_14,2000,31723.0,1703,1.2,7445.0,6641.0,804.0,6708.0,4.7,16185.0,15538.0,31702.0,21.0,30675.0,1021.0,4.0,2.0,11383.0,18592.0,1748.0,20340.0,4356.0,14178.0,1438.0,368.0,,436.0,15654.0,280.0,7.0,14131,1211.0,4.0,,31723.0,,,,,,,,,,,
Sarawak,13,Julau,14,13_14,2010,15449.0,1703,-7.2,4505.0,3776.0,729.0,3799.0,4.1,7658.0,7791.0,15419.0,30.0,14962.0,435.0,7.0,15.0,4975.0,9223.0,1251.0,10474.0,2288.0,7298.0,722.0,166.0,,395.0,9828.0,164.0,,4331,729.0,2.0,,15449.0,,,,,,,,,,,
Sarawak,13,Julau,14,13_14,2020,15333.0,1703,-0.1,5487.0,3888.0,1599.0,3855.0,4.0,7613.0,7720.0,15313.0,20.0,14882.0,412.0,2.0,17.0,3497.0,10196.0,1640.0,11836.0,3000.0,7574.0,915.0,347.0,,343.0,14164.0,193.0,,196,437.0,,,15333.0,,,,,,,,,,,
Sarawak,13,Sibu,15,13_15,1970,67380.0,2230,,,,,,,33908.0,33472.0,67380.0,,28612.0,38249.0,,519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Sibu,15,13_15,1980,130559.0,2230,6.6,,,,,,63986.0,66573.0,130559.0,,49156.0,80938.0,290.0,175.0,53258.0,72755.0,4546.0,,,,,,,,,,,,,,85231.0,45328.0,,,,,,,,,,,
Sarawak,13,Sibu,15,13_15,1991,170399.0,2230,2.7,35866.0,31442.0,4424.0,35174.0,4.7,83877.0,86522.0,168045.0,2354.0,69933.0,97663.0,287.0,162.0,60671.0,103098.0,6630.0,128010.0,56632.0,66005.0,4584.0,789.0,,30722.0,76597.0,16140.0,207.0,15785,29759.0,36.0,133479.0,36920.0,,,,,,,,,,,
Sarawak,13,Sibu,15,13_15,2000,210118.0,2230,2.1,48490.0,41232.0,7258.0,43086.0,4.7,104814.0,105304.0,202946.0,7172.0,88669.0,114041.0,106.0,130.0,69023.0,132605.0,8490.0,141095.0,46545.0,89881.0,3988.0,681.0,,40179.0,109747.0,27115.0,125.0,12527,17797.0,2628.0,167427.0,42691.0,,,,,,,,,,,
Sarawak,13,Sibu,15,13_15,2010,240165.0,2230,1.3,60500.0,52494.0,8006.0,54235.0,4.3,123143.0,117022.0,226004.0,14161.0,110688.0,113422.0,720.0,1174.0,66355.0,160988.0,12822.0,173810.0,56300.0,110767.0,5477.0,1266.0,,49990.0,119773.0,40556.0,254.0,14181,14104.0,1307.0,200546.0,39619.0,,,,,,,,,,,
Sarawak,13,Sibu,15,13_15,2020,248064.0,2230,0.3,84867.0,62358.0,22509.0,66409.0,3.8,127822.0,120242.0,234837.0,13227.0,119472.0,114477.0,248.0,640.0,51862.0,176042.0,20160.0,196202.0,66288.0,110833.0,9724.0,4076.0,5281.0,50017.0,149067.0,34328.0,212.0,864,8293.0,5283.0,209898.0,38166.0,,,,,,,,,,,
Sarawak,13,Dalat,16,13_16,1970,,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Dalat,16,13_16,1980,20160.0,905,,,,,,,9664.0,10496.0,20160.0,,18252.0,1898.0,6.0,4.0,9019.0,10337.0,804.0,,,,,,,,,,,,,,,20160.0,,,,,,,,,,,
Sarawak,13,Dalat,16,13_16,1991,24296.0,905,1.9,5513.0,4757.0,756.0,5140.0,4.3,11626.0,12670.0,24277.0,19.0,22565.0,1700.0,3.0,9.0,9591.0,13280.0,1425.0,17750.0,7285.0,9076.0,1142.0,247.0,,8787.0,6681.0,424.0,5.0,7219,1136.0,,,24296.0,,,,,,,,,,,
Sarawak,13,Dalat,16,13_16,2000,23462.0,905,-0.3,5692.0,4749.0,943.0,4957.0,4.7,11358.0,12104.0,23386.0,76.0,21963.0,1417.0,3.0,3.0,9049.0,12767.0,1646.0,14413.0,4067.0,9207.0,921.0,218.0,,7837.0,7943.0,540.0,2.0,6542,597.0,1.0,,23462.0,,,,,,,,,,,
Sarawak,13,Dalat,16,13_16,2010,18523.0,905,-2.4,4407.0,4024.0,383.0,4257.0,4.3,8917.0,9606.0,18273.0,250.0,16999.0,1250.0,11.0,13.0,6453.0,10444.0,1626.0,12070.0,4016.0,7166.0,792.0,96.0,,8644.0,6134.0,723.0,,1403,1615.0,4.0,,18523.0,,,,,,,,,,,
Sarawak,13,Dalat,16,13_16,2020,21147.0,905,1.3,5901.0,4891.0,1010.0,5551.0,3.8,10932.0,10215.0,18328.0,2819.0,17182.0,1130.0,4.0,12.0,4771.0,14266.0,2110.0,16376.0,5823.0,9199.0,1058.0,296.0,,12363.0,6745.0,520.0,2.0,23,1494.0,,,21147.0,,,,,,,,,,,
Sarawak,13,Mukah,17,13_17,1970,47425.0,2536,,,,,,,22821.0,24604.0,47425.0,,42361.0,4985.0,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Mukah,17,13_17,1980,33205.0,2536,-3.6,,,,,,16543.0,16662.0,33205.0,,30188.0,2992.0,14.0,11.0,14441.0,17610.0,1154.0,,,,,,,,,,,,,,,33205.0,,,,,,,,,,,
Sarawak,13,Mukah,17,13_17,1991,41831.0,2536,2.3,8929.0,7490.0,1439.0,8472.0,4.3,22509.0,19322.0,41595.0,236.0,37474.0,4077.0,29.0,15.0,14653.0,25352.0,1826.0,31780.0,13182.0,16753.0,1539.0,306.0,,9796.0,13181.0,1044.0,13.0,14614,3088.0,7.0,,41831.0,,,,,,,,,,,
Sarawak,13,Mukah,17,13_17,2000,44837.0,2536,0.7,10517.0,9057.0,1460.0,9201.0,4.7,23054.0,21783.0,44220.0,617.0,40888.0,3257.0,15.0,60.0,15796.0,26541.0,2500.0,29041.0,8382.0,18846.0,1516.0,297.0,,11161.0,17742.0,1183.0,15.0,9897,4376.0,463.0,,44837.0,,,,,,,,,,,
Sarawak,13,Mukah,17,13_17,2010,41481.0,2536,-0.8,10414.0,8817.0,1597.0,9032.0,4.3,22677.0,18804.0,37688.0,3793.0,34008.0,3533.0,50.0,97.0,11049.0,28216.0,2216.0,30432.0,11908.0,17180.0,1142.0,202.0,,17551.0,14683.0,2082.0,41.0,3986,2799.0,339.0,16743.0,24738.0,,,,,,,,,,,
Sarawak,13,Mukah,17,13_17,2020,42275.0,2536,0.2,14573.0,11221.0,3352.0,11938.0,3.5,22424.0,19851.0,37737.0,4538.0,34486.0,3140.0,28.0,83.0,9719.0,29872.0,2684.0,32556.0,11721.0,18954.0,1426.0,455.0,,19930.0,17566.0,1708.0,58.0,1216,1797.0,,17025.0,25250.0,,,,,,,,,,,
Sarawak,13,Kanowit,18,13_18,1970,28235.0,2254,,,,,,,13978.0,14257.0,28235.0,,26890.0,1325.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Kanowit,18,13_18,1980,26690.0,2254,-0.6,,,,,,13056.0,13634.0,26690.0,,21964.0,4718.0,3.0,5.0,11647.0,13986.0,1057.0,,,,,,,,,,,,,,,26690.0,,,,,,,,,,,
Sarawak,13,Kanowit,18,13_18,1991,25380.0,2254,-0.5,6171.0,5301.0,870.0,5572.0,4.0,12137.0,13243.0,25364.0,16.0,21722.0,3622.0,13.0,7.0,10148.0,13584.0,1648.0,18475.0,6704.0,10055.0,1261.0,455.0,,751.0,11127.0,1452.0,15.0,11331,623.0,2.0,,25380.0,,,,,,,,,,,
Sarawak,13,Kanowit,18,13_18,2000,27143.0,2254,0.7,7509.0,5992.0,1517.0,6054.0,4.5,13228.0,13915.0,27114.0,29.0,23854.0,3251.0,8.0,1.0,9985.0,15297.0,1861.0,17158.0,3962.0,11526.0,1391.0,279.0,,1071.0,14787.0,1917.0,14.0,6423,2930.0,1.0,,27143.0,,,,,,,,,,,
Sarawak,13,Kanowit,18,13_18,2010,28259.0,2254,0.4,8270.0,6978.0,1292.0,7020.0,4.0,13784.0,14475.0,28013.0,246.0,25161.0,2722.0,45.0,85.0,8272.0,16945.0,3042.0,19987.0,4827.0,13470.0,1426.0,264.0,,1422.0,15429.0,2079.0,51.0,7051,2202.0,25.0,,28259.0,,,,,,,,,,,
Sarawak,13,Kanowit,18,13_18,2020,24700.0,2254,-1.3,9744.0,6790.0,2954.0,6720.0,3.7,12349.0,12351.0,24233.0,467.0,22057.0,2141.0,4.0,31.0,5800.0,16055.0,2845.0,18900.0,5303.0,11499.0,1599.0,499.0,,1765.0,20955.0,1465.0,16.0,32,467.0,,,24700.0,,,,,,,,,,,
Sarawak,13,Bintulu,19,13_19,1970,38712.0,1991,,,,,,,19979.0,18733.0,38712.0,,32847.0,5632.0,,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Bintulu,19,13_19,1980,54800.0,1991,3.5,,,,,,29807.0,24993.0,54800.0,,42394.0,11104.0,43.0,1259.0,21109.0,31936.0,1755.0,,,,,,,,,,,,,,,54800.0,,,,,,,,,,,
Sarawak,13,Bintulu,19,13_19,1991,86132.0,1991,4.5,20356.0,17057.0,3299.0,19291.0,4.2,48009.0,38123.0,84462.0,1670.0,63110.0,20711.0,204.0,437.0,28424.0,55468.0,2240.0,64416.0,27122.0,34890.0,1881.0,523.0,,23796.0,30403.0,5886.0,147.0,15102,10148.0,44.0,51862.0,34270.0,,,,,,,,,,,
Sarawak,13,Bintulu,19,13_19,2000,139012.0,1991,4.8,35447.0,30227.0,5220.0,30933.0,4.4,73693.0,65319.0,121732.0,17280.0,93450.0,27653.0,153.0,476.0,47202.0,88799.0,3011.0,91810.0,30776.0,58227.0,2109.0,698.0,,48355.0,58423.0,10465.0,99.0,14009,5872.0,1789.0,103733.0,35279.0,,,,,,,,,,,
Sarawak,13,Bintulu,19,13_19,2010,183402.0,1991,2.8,42355.0,38718.0,3637.0,40222.0,4.3,99489.0,83913.0,155509.0,27893.0,123520.0,30831.0,430.0,728.0,53023.0,124966.0,5413.0,130379.0,41223.0,84699.0,3292.0,1165.0,,61898.0,81968.0,16348.0,339.0,13084,5564.0,4201.0,135128.0,48274.0,,,,,,,,,,,
Sarawak,13,Bintulu,19,13_19,2020,178646.0,1991,-0.3,46979.0,41223.0,5756.0,42791.0,4.2,96710.0,81936.0,162640.0,16006.0,128476.0,33326.0,287.0,551.0,43090.0,129854.0,5702.0,135556.0,49805.0,78928.0,3046.0,2105.0,1672.0,58255.0,104771.0,11742.0,347.0,723,1136.0,1672.0,153125.0,25521.0,,,,,,,,,,,
Sarawak,13,Tatau,20,13_20,1970,,4946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Tatau,20,13_20,1980,,4946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Tatau,20,13_20,1991,21124.0,4946,,5070.0,4292.0,778.0,4982.0,3.7,12267.0,8857.0,20970.0,154.0,18366.0,2519.0,14.0,71.0,7168.0,13149.0,807.0,15960.0,6620.0,8495.0,617.0,228.0,,2354.0,7645.0,690.0,9.0,8376,2048.0,1.0,,21124.0,,,,,,,,,,,
Sarawak,13,Tatau,20,13_20,2000,23241.0,4946,1.0,6584.0,5369.0,1215.0,5721.0,4.1,12225.0,11016.0,21113.0,2128.0,19554.0,1499.0,6.0,54.0,8365.0,13947.0,929.0,14876.0,4221.0,9761.0,693.0,201.0,,4327.0,10985.0,863.0,3.0,5405,1315.0,343.0,,23241.0,,,,,,,,,,,
Sarawak,13,Tatau,20,13_20,2010,29592.0,4946,2.4,7279.0,6963.0,316.0,7064.0,4.2,15714.0,13878.0,25589.0,4003.0,23842.0,1520.0,38.0,189.0,8509.0,19624.0,1459.0,21083.0,5621.0,14539.0,793.0,130.0,,5323.0,15731.0,1114.0,44.0,4253,2104.0,1023.0,,29592.0,,,,,,,,,,,
Sarawak,13,Tatau,20,13_20,2020,31920.0,4946,0.8,8010.0,7371.0,639.0,7381.0,4.3,17542.0,14378.0,28455.0,3465.0,26954.0,1327.0,13.0,161.0,7763.0,22509.0,1648.0,24157.0,7858.0,14848.0,838.0,316.0,297.0,5960.0,24764.0,660.0,7.0,148,84.0,297.0,,31920.0,,,,,,,,,,,
Sarawak,13,Kapit,21,13_21,1970,51312.0,3973,,,,,,,25099.0,26213.0,51312.0,,47791.0,3266.0,,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Kapit,21,13_21,1980,35847.0,3973,-3.6,,,,,,17563.0,18284.0,35847.0,,32835.0,2940.0,3.0,69.0,15252.0,19500.0,1095.0,,,,,,,,,,,,,,,35847.0,,,,,,,,,,,
Sarawak,13,Kapit,21,13_21,1991,55608.0,3973,4.4,9664.0,8751.0,913.0,10490.0,4.6,30413.0,25195.0,55243.0,365.0,48973.0,6209.0,20.0,41.0,20707.0,32918.0,1983.0,39994.0,14663.0,22417.0,1849.0,1065.0,,2233.0,24220.0,1883.0,21.0,23900,2912.0,2.0,,55608.0,,,,,,,,,,,
Sarawak,13,Kapit,21,13_21,2000,56709.0,3973,0.2,12966.0,11884.0,1082.0,12082.0,4.6,28166.0,28543.0,55672.0,1037.0,51172.0,4461.0,23.0,16.0,22151.0,32035.0,2523.0,34558.0,8668.0,23497.0,1702.0,691.0,,3614.0,37370.0,1913.0,21.0,11100,2122.0,569.0,13610.0,43099.0,,,,,,,,,,,
Sarawak,13,Kapit,21,13_21,2010,55304.0,3973,-0.3,13554.0,12450.0,1104.0,12612.0,4.4,27320.0,27984.0,54657.0,647.0,50670.0,3824.0,68.0,95.0,18992.0,32484.0,3828.0,36312.0,7789.0,26201.0,1905.0,417.0,,2997.0,44405.0,2613.0,74.0,1105,3674.0,436.0,15527.0,39777.0,,,,,,,,,,,
Sarawak,13,Kapit,21,13_21,2020,36030.0,3973,-4.3,11771.0,8790.0,2981.0,8959.0,4.0,18134.0,17896.0,35643.0,387.0,33110.0,2482.0,24.0,27.0,9442.0,23872.0,2716.0,26588.0,8158.0,16197.0,1489.0,744.0,,2351.0,32269.0,1266.0,10.0,116,18.0,,15234.0,20796.0,,,,,,,,,,,
Sarawak,13,Song,22,13_22,1970,,3935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Song,22,13_22,1980,15528.0,3935,,,,,,,7497.0,8031.0,15528.0,,14694.0,807.0,2.0,25.0,6695.0,8285.0,548.0,,,,,,,,,,,,,,,15528.0,,,,,,,,,,,
Sarawak,13,Song,22,13_22,1991,17576.0,3935,1.2,3487.0,3140.0,347.0,3317.0,4.5,8880.0,8696.0,17540.0,36.0,16373.0,1158.0,7.0,2.0,6756.0,9834.0,986.0,12898.0,4573.0,7152.0,787.0,386.0,,605.0,6451.0,444.0,8.0,9650,329.0,1.0,,17576.0,,,,,,,,,,,
Sarawak,13,Song,22,13_22,2000,19236.0,3935,0.9,4189.0,3850.0,339.0,3878.0,5.0,9562.0,9674.0,19225.0,11.0,18326.0,890.0,7.0,2.0,7261.0,10787.0,1188.0,11975.0,2881.0,8001.0,820.0,273.0,,873.0,9829.0,417.0,4.0,6712,1250.0,151.0,,19236.0,,,,,,,,,,,
Sarawak,13,Song,22,13_22,2010,20105.0,3935,0.4,4910.0,4644.0,266.0,4667.0,4.1,10046.0,10059.0,19983.0,122.0,18981.0,904.0,28.0,70.0,6960.0,11402.0,1743.0,13145.0,2386.0,9834.0,747.0,178.0,,997.0,14096.0,739.0,42.0,338,3854.0,39.0,,20105.0,,,,,,,,,,,
Sarawak,13,Song,22,13_22,2020,9961.0,3935,-7.0,4876.0,3008.0,1868.0,2942.0,3.4,4878.0,5083.0,9935.0,26.0,9392.0,536.0,1.0,6.0,2492.0,6237.0,1232.0,7469.0,1770.0,5008.0,556.0,135.0,,690.0,7899.0,236.0,2.0,1010,124.0,,,9961.0,,,,,,,,,,,
Sarawak,13,Belaga,23,13_23,1970,,19050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Belaga,23,13_23,1980,11497.0,19050,,,,,,,5849.0,5648.0,11497.0,,11117.0,334.0,,46.0,5080.0,6032.0,385.0,,,,,,,,,,,,,,,11497.0,,,,,,,,,,,
Sarawak,13,Belaga,23,13_23,1991,22284.0,19050,6.6,3685.0,3029.0,656.0,4476.0,4.5,14175.0,8109.0,22073.0,211.0,20015.0,2011.0,5.0,42.0,6621.0,15005.0,658.0,17564.0,6484.0,10385.0,475.0,220.0,,990.0,14740.0,663.0,9.0,5072,744.0,12.0,,22284.0,,,,,,,,,,,
Sarawak,13,Belaga,23,13_23,2000,22896.0,19050,0.3,6112.0,5175.0,937.0,5329.0,4.3,12778.0,10118.0,21961.0,935.0,20621.0,1287.0,2.0,51.0,8418.0,13729.0,749.0,14478.0,4057.0,9747.0,487.0,187.0,,2264.0,18142.0,710.0,9.0,1102,21.0,648.0,,22896.0,,,,,,,,,,,
Sarawak,13,Belaga,23,13_23,2010,35247.0,19050,4.3,7976.0,7241.0,735.0,7461.0,4.3,20618.0,14629.0,30245.0,5002.0,28576.0,1462.0,40.0,167.0,10439.0,23072.0,1736.0,24808.0,5738.0,18111.0,839.0,120.0,,3733.0,19281.0,2184.0,80.0,189,115.0,9665.0,,35247.0,,,,,,,,,,,
Sarawak,13,Belaga,23,13_23,2020,22502.0,19050,-4.5,8324.0,6024.0,2300.0,6808.0,3.5,12958.0,9544.0,19511.0,2991.0,19025.0,350.0,8.0,128.0,4635.0,17227.0,640.0,17867.0,6615.0,10020.0,384.0,191.0,657.0,2294.0,19394.0,125.0,5.0,10,17.0,657.0,,22502.0,,,,,,,,,,,
Sarawak,13,Miri,24,13_24,1970,57598.0,5143,,,,,,,30422.0,27176.0,57598.0,,33736.0,23088.0,,774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Miri,24,13_24,1980,95499.0,5143,5.1,,,,,,50154.0,45345.0,95499.0,,59881.0,32927.0,333.0,2358.0,36280.0,56354.0,2865.0,,,,,,,,,,,,,,52125.0,43374.0,,,,,,,,,,,
Sarawak,13,Miri,24,13_24,1991,161373.0,5143,5.2,37582.0,32206.0,5376.0,33844.0,4.6,83844.0,77529.0,156237.0,5136.0,102213.0,51707.0,519.0,1798.0,55907.0,100817.0,4649.0,120520.0,52068.0,63704.0,3700.0,1048.0,,49773.0,56078.0,26831.0,282.0,13300,13727.0,142.0,102878.0,58495.0,,,,,,,,,,,
Sarawak,13,Miri,24,13_24,2000,221055.0,5143,3.1,55462.0,46546.0,8916.0,47610.0,4.6,113715.0,107340.0,206470.0,14585.0,137002.0,67714.0,529.0,1225.0,72663.0,141937.0,6455.0,148392.0,50688.0,92485.0,4052.0,1167.0,,72398.0,89394.0,36319.0,312.0,13786,6321.0,2525.0,169005.0,52050.0,,,,,,,,,,,
Sarawak,13,Miri,24,13_24,2010,290274.0,5143,2.7,74007.0,66381.0,7626.0,67621.0,4.2,155462.0,134812.0,263087.0,27187.0,182423.0,77869.0,1186.0,1609.0,75741.0,203563.0,10970.0,214533.0,73323.0,132713.0,6550.0,1947.0,,92932.0,159871.0,19318.0,551.0,7267,4636.0,5699.0,225913.0,64361.0,,,,,,,,,,,
Sarawak,13,Miri,24,13_24,2020,248877.0,5143,-1.5,81646.0,60945.0,20701.0,62093.0,3.9,130545.0,118332.0,236227.0,12650.0,161098.0,73693.0,699.0,737.0,49853.0,183430.0,15594.0,199024.0,76901.0,107318.0,7579.0,3917.0,3309.0,70749.0,127372.0,43923.0,353.0,743,2423.0,3314.0,233945.0,14932.0,,,,,,,,,,,
Sarawak,13,Marudi,25,13_25,1970,39494.0,3079,,,,,,,20717.0,18777.0,39494.0,,33938.0,5376.0,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Marudi,25,13_25,1980,49219.0,3079,,,,,,,25473.0,23746.0,49219.0,,42103.0,5990.0,3.0,1123.0,21755.0,25808.0,1656.0,,,,,,,,,,,,,,,49219.0,,,,,,,,,,,
Sarawak,13,Marudi,25,13_25,1991,71958.0,3079,3.8,15818.0,13826.0,1992.0,14796.0,4.4,40470.0,31488.0,70267.0,1691.0,60654.0,9282.0,29.0,302.0,26429.0,43061.0,2468.0,52961.0,21424.0,29299.0,1850.0,388.0,,8068.0,39810.0,2210.0,34.0,17819,3584.0,20.0,,71958.0,,,,,,,,,,,
Sarawak,13,Marudi,25,13_25,2000,71713.0,3079,0.0,16498.0,14913.0,1585.0,15152.0,4.7,37333.0,34380.0,69331.0,2382.0,63121.0,5903.0,26.0,281.0,26013.0,42141.0,3559.0,45700.0,12850.0,30483.0,2003.0,364.0,,7192.0,49597.0,3142.0,29.0,7666,2386.0,1701.0,,71713.0,,,,,,,,,,,
Sarawak,13,Marudi,25,13_25,2010,62883.0,3079,-1.3,17118.0,14818.0,2300.0,15024.0,4.2,33070.0,29813.0,58662.0,4221.0,54199.0,4108.0,85.0,270.0,18185.0,40331.0,4367.0,44698.0,12603.0,29550.0,2216.0,329.0,,8397.0,39156.0,110.0,43.0,5126,1868.0,8183.0,,62883.0,,,,,,,,,,,
Sarawak,13,Marudi,25,13_25,2020,18838.0,3079,-12.1,6967.0,5075.0,1892.0,5408.0,3.5,10089.0,8749.0,16477.0,2361.0,14286.0,2001.0,13.0,177.0,4176.0,13297.0,1365.0,14662.0,5103.0,8850.0,472.0,237.0,,4999.0,12204.0,1461.0,8.0,79,87.0,,,18838.0,,,,,,,,,,,
Sarawak,13,Limbang,26,13_26,1970,19739.0,3978,,,,,,,10029.0,9710.0,19739.0,,16532.0,3144.0,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Limbang,26,13_26,1980,24047.0,3978,2.0,,,,,,12143.0,11904.0,24047.0,,20015.0,3996.0,16.0,20.0,10529.0,12706.0,812.0,,,,,,,,,,,,,,,24047.0,,,,,,,,,,,
Sarawak,13,Limbang,26,13_26,1991,33899.0,3978,3.4,6844.0,6038.0,806.0,6689.0,4.7,17611.0,16288.0,33587.0,312.0,27832.0,5544.0,45.0,166.0,13243.0,19298.0,1358.0,24378.0,10391.0,12823.0,894.0,270.0,,13135.0,13139.0,2120.0,21.0,2964,2241.0,4.0,11054.0,22845.0,,,,,,,,,,,
Sarawak,13,Limbang,26,13_26,2000,39817.0,3978,1.6,8681.0,7250.0,1431.0,7797.0,5.0,20400.0,19417.0,38979.0,838.0,32795.0,6044.0,41.0,99.0,14671.0,23529.0,1617.0,25146.0,7719.0,16158.0,1048.0,221.0,,15684.0,17890.0,3046.0,13.0,2483,700.0,1.0,19018.0,20799.0,,,,,,,,,,,
Sarawak,13,Limbang,26,13_26,2010,46980.0,3978,1.7,11611.0,10105.0,1506.0,10475.0,4.5,23943.0,23037.0,45900.0,1080.0,39075.0,6465.0,91.0,269.0,15152.0,29558.0,2270.0,31828.0,9209.0,21040.0,1278.0,301.0,,18975.0,19963.0,181.0,36.0,4951,252.0,2622.0,24692.0,22288.0,,,,,,,,,,,
Sarawak,13,Limbang,26,13_26,2020,45061.0,3978,-0.4,13849.0,10374.0,3475.0,11069.0,4.1,23191.0,21870.0,43856.0,1205.0,38603.0,5114.0,34.0,105.0,11566.0,30344.0,3151.0,33495.0,11234.0,19462.0,1960.0,839.0,,20256.0,21041.0,3024.0,21.0,374,345.0,,23371.0,21690.0,,,,,,,,,,,
Sarawak,13,Lawas,27,13_27,1970,16979.0,3812,,,,,,,8589.0,8390.0,16979.0,,14858.0,1933.0,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarawak,13,Lawas,27,13_27,1980,19777.0,3812,1.5,,,,,,9988.0,9789.0,19777.0,,16698.0,2334.0,33.0,712.0,8969.0,10107.0,701.0,,,,,,,,,,,,,,,19777.0,,,,,,,,,,,
Sarawak,13,Lawas,27,13_27,1991,29276.0,3812,3.9,5471.0,4810.0,661.0,5334.0,5.0,16058.0,13218.0,28144.0,1132.0,24074.0,3228.0,24.0,818.0,11121.0,16990.0,1165.0,21554.0,10636.0,10054.0,759.0,105.0,,12514.0,14233.0,1498.0,13.0,665,219.0,1.0,,29276.0,,,,,,,,,,,
